Order ID,Customer ID,Product ID,Quantity,Total Price
14475,C404,P20,6,1551.75
14476,C380,P10,2,288.97
14477,C353,P18,6,676.42
14478,C090,P14,9,3264.46
14479,C295,P18,3,1032.3
14480,C341,P08,9,3450.09
14481,C245,P10,2,728.31
14482,C433,P13,5,728.59
14483,C192,P08,2,432.86
14484,C318,P04,7,1062.67
14485,C106,P04,9,3934.7
14486,C363,P05,7,2791.33
14487,C310,P01,5,903.05
14488,C382,P17,4,946.09
14489,C233,P02,4,1946.58
14490,C265,P08,8,2701.31
14491,C344,P07,1,420.46
14492,C037,P15,5,1029.18
14493,C305,P05,2,368.04
14494,C041,P02,9,3722.1
14495,C017,P07,7,2620.44
14496,C344,P08,8,2979.13
14497,C277,P07,6,1926.32
14498,C307,P07,9,2928.88
14499,C059,P14,6,2365.67
14500,C423,P18,7,1456.01
14501,C183,P06,7,1687.75
14502,C041,P04,9,4037.89
14503,C039,P10,8,1788.37
14504,C397,P18,1,318.52
14505,C192,P12,4,1524.22
14506,C267,P16,7,3499.79
14507,C494,P07,8,2192.93
14508,C147,P06,7,1898.66
14509,C395,P05,3,1311.11
14510,C333,P03,4,1688.8
14511,C127,P12,7,2747.01
14512,C046,P15,8,2282.33
14513,C045,P10,7,1607.03
14514,C001,P20,6,2060.95
14515,C168,P19,9,4054.4
14516,C108,P16,9,4081.6
14517,C019,P11,7,1003.8
14518,C332,P08,8,2170.72
14519,C072,P03,6,1715.33
14520,C456,P07,1,491.05
14521,C445,P07,1,371.2
14522,C109,P14,6,1577.39
14523,C268,P02,2,220.85
14524,C445,P10,8,2609.23
14525,C240,P19,1,138.43
14526,C417,P09,2,867.56
14527,C301,P16,8,3208.06
14528,C090,P19,6,1705.22
14529,C103,P18,2,543.37
14530,C476,P09,2,917.87
14531,C250,P16,7,1507.68
14532,C453,P13,5,998.04
14533,C008,P10,5,2378.39
14534,C153,P20,8,3389.59
14535,C347,P14,7,2997.75
14536,C174,P12,9,1602.7
14537,C343,P19,4,629.27
14538,C158,P07,4,441.65
14539,C493,P15,2,389.63
14540,C431,P16,3,1229.03
14541,C215,P08,1,196.02
14542,C177,P10,1,391.64
14543,C175,P04,7,1405.34
14544,C340,P19,5,1290.58
14545,C338,P19,3,1479.79
14546,C146,P15,7,1385.47
14547,C450,P14,2,501.1
14548,C324,P01,3,661.3
14549,C478,P16,1,143.85
14550,C161,P10,8,2367.66
14551,C127,P19,2,502.95
14552,C420,P03,7,2645.68
14553,C082,P05,9,3843.34
14554,C485,P09,6,1906.2
14555,C147,P18,2,225.76
14556,C239,P11,2,695.14
14557,C412,P16,9,1099.41
14558,C424,P02,8,2772.34
14559,C084,P12,9,3366.11
14560,C113,P06,4,716.43
14561,C225,P11,4,1710.95
14562,C332,P08,2,928.87
14563,C378,P12,1,425.23
14564,C243,P02,4,888.17
14565,C143,P09,8,2677.26
14566,C041,P15,2,931.85
14567,C423,P02,8,1826.13
14568,C258,P01,1,428.01
14569,C447,P10,1,103.79
14570,C285,P02,4,405.83
14571,C105,P12,7,2827.19
14572,C202,P08,9,3641.21
14573,C450,P05,5,2077.95
14574,C307,P01,2,944.02
14575,C331,P15,7,1030.14
14576,C461,P06,2,385.59
14577,C266,P12,9,4153.41
14578,C398,P08,9,1538.05
14579,C210,P13,3,1118.68
14580,C051,P19,8,2497.48
14581,C118,P01,4,533.11
14582,C201,P11,3,642.32
14583,C377,P20,1,308.15
14584,C039,P01,5,2204.7
14585,C028,P08,4,1532.06
14586,C259,P05,1,348.75
14587,C084,P17,8,2387.31
14588,C454,P08,8,1755.79
14589,C155,P10,8,1181.58
14590,C117,P02,3,790.89
14591,C002,P09,6,668.44
14592,C093,P03,7,1290.96
14593,C166,P18,9,2456.94
14594,C387,P07,5,1337.21
14595,C400,P15,9,1059.46
14596,C350,P20,6,2013.74
14597,C296,P18,4,1279.49
14598,C258,P03,1,131.24
14599,C081,P14,1,477.27
14600,C425,P02,5,698.77
14601,C268,P14,3,1325.8
14602,C419,P11,5,500.62
14603,C235,P16,5,2264.56
14604,C321,P08,1,107.89
14605,C311,P07,8,3225.0
14606,C301,P11,5,1223.38
14607,C463,P03,5,1976.43
14608,C474,P17,9,2346.28
14609,C357,P14,8,1026.91
14610,C213,P06,1,407.0
14611,C062,P08,3,385.5
14612,C049,P05,7,3281.94
14613,C127,P08,1,120.39
14614,C223,P02,1,291.73
14615,C409,P15,5,1946.07
14616,C279,P12,9,2315.69
14617,C408,P17,6,1121.36
14618,C294,P01,2,807.27
14619,C284,P15,9,3723.46
14620,C277,P14,6,2814.47
14621,C438,P20,5,1252.33
14622,C107,P16,5,1512.5
14623,C146,P09,3,735.75
14624,C420,P01,6,1217.0
14625,C099,P17,4,1601.65
14626,C429,P13,2,471.72
14627,C375,P05,3,813.78
14628,C073,P10,9,2353.23
14629,C437,P06,9,3465.58
14630,C486,P19,6,2802.71
14631,C122,P13,9,3300.32
14632,C030,P01,4,1154.53
14633,C188,P20,5,2058.41
14634,C364,P15,6,2138.33
14635,C354,P14,9,1118.2
14636,C288,P08,5,691.33
14637,C451,P10,8,921.33
14638,C195,P09,1,282.73
14639,C156,P17,5,2151.71
14640,C172,P09,1,225.23
14641,C335,P03,6,1521.98
14642,C041,P11,7,3246.54
14643,C063,P12,5,2173.81
14644,C023,P10,1,366.02
14645,C360,P17,6,1240.33
14646,C075,P17,5,734.08
14647,C048,P11,6,638.54
14648,C160,P04,7,999.63
14649,C313,P07,7,1519.27
14650,C118,P14,2,641.43
14651,C100,P07,3,376.8
14652,C380,P08,6,926.95
14653,C417,P01,3,517.3
14654,C408,P04,2,705.59
14655,C167,P12,4,1385.26
14656,C290,P03,5,1601.53
14657,C440,P13,9,1801.81
14658,C156,P20,3,745.34
14659,C421,P06,3,416.03
14660,C007,P11,6,1143.51
14661,C196,P04,5,2295.41
14662,C421,P20,6,2951.26
14663,C056,P16,7,2513.45
14664,C321,P07,3,1400.19
14665,C193,P11,5,1785.48
14666,C047,P01,8,906.23
14667,C148,P07,4,1994.82
14668,C275,P12,2,279.16
14669,C157,P07,4,1492.23
14670,C202,P07,2,402.27
14671,C444,P10,3,770.38
14672,C402,P16,4,1433.49
14673,C476,P08,4,1098.38
14674,C419,P09,9,1801.97
14675,C427,P09,6,1402.67
14676,C495,P02,9,2129.57
14677,C479,P13,4,1934.92
14678,C475,P13,9,3775.01
14679,C126,P04,9,2550.78
14680,C395,P12,6,1079.57
14681,C305,P17,5,2122.03
14682,C369,P02,3,488.62
14683,C294,P13,5,920.92
14684,C064,P18,3,739.22
14685,C325,P15,5,2260.7
14686,C392,P08,5,763.57
14687,C418,P15,2,297.79
14688,C176,P01,9,2678.31
14689,C116,P20,7,1473.95
14690,C440,P10,6,1964.95
14691,C204,P12,5,1403.27
14692,C486,P05,4,1095.93
14693,C321,P09,8,1158.31
14694,C031,P08,2,312.84
14695,C388,P16,8,3427.45
14696,C113,P14,1,454.35
14697,C365,P13,1,193.87
14698,C434,P13,3,436.15
14699,C325,P05,5,606.83
14700,C414,P16,6,2059.91
14701,C376,P11,4,1544.57
14702,C344,P05,7,1743.87
14703,C443,P13,7,2603.09
14704,C067,P11,2,770.37
14705,C075,P19,2,948.27
14706,C045,P03,2,251.9
14707,C260,P15,2,353.83
14708,C154,P07,9,1146.69
14709,C155,P07,5,2235.99
14710,C430,P06,8,3336.28
14711,C363,P03,5,1649.28
14712,C448,P13,5,667.33
14713,C475,P07,1,209.32
14714,C234,P05,6,1314.53
14715,C051,P18,4,1297.19
14716,C306,P08,3,609.65
14717,C262,P17,6,775.1
14718,C315,P20,2,784.61
14719,C125,P01,8,1757.06
14720,C399,P14,1,280.95
14721,C245,P17,9,1359.6
14722,C030,P10,8,3368.15
14723,C426,P12,1,326.21
14724,C485,P16,9,4145.71
14725,C122,P14,2,596.38
14726,C125,P16,3,1429.71
14727,C037,P08,2,913.49
14728,C170,P10,8,2644.67
14729,C124,P17,2,947.11
14730,C357,P18,2,458.47
14731,C035,P20,1,246.26
14732,C087,P16,7,827.34
14733,C134,P17,2,671.36
14734,C196,P16,5,1943.85
14735,C274,P19,5,2047.04
14736,C201,P08,3,479.78
14737,C369,P06,3,832.99
14738,C285,P06,3,512.24
14739,C077,P09,6,2189.11
14740,C059,P04,4,652.71
14741,C431,P12,3,1385.0
14742,C126,P12,2,384.51
14743,C500,P17,3,649.68
14744,C401,P15,4,1761.45
14745,C109,P09,6,1700.32
14746,C224,P07,4,438.39
14747,C496,P10,8,2382.68
14748,C278,P16,3,401.45
14749,C068,P12,3,1482.41
14750,C069,P07,3,1005.73
14751,C165,P18,8,1620.9
14752,C489,P15,4,1301.95
14753,C305,P06,1,130.75
14754,C397,P12,2,839.91
14755,C162,P11,2,940.26
14756,C365,P20,3,1349.33
14757,C342,P03,6,1420.22
14758,C309,P02,8,1842.46
14759,C379,P06,1,114.04
14760,C343,P05,9,3245.04
14761,C435,P18,1,313.96
14762,C387,P16,2,567.48
14763,C042,P08,3,1389.16
14764,C354,P20,7,1170.06
14765,C416,P11,9,934.8
14766,C109,P10,3,387.98
14767,C051,P12,8,1514.79
14768,C250,P06,9,1019.83
14769,C497,P20,7,2107.96
14770,C341,P05,4,902.54
14771,C430,P09,4,688.77
14772,C383,P16,4,1600.13
14773,C492,P14,6,1090.68
14774,C021,P08,4,1500.17
14775,C300,P20,5,1198.53
14776,C139,P19,9,2742.58
14777,C359,P14,7,3314.83
14778,C324,P07,8,919.53
14779,C499,P05,5,1500.53
14780,C385,P18,5,2208.85
14781,C092,P02,7,2346.33
14782,C447,P11,8,1685.99
14783,C280,P08,9,2331.65
14784,C125,P01,2,744.21
14785,C483,P12,3,1368.97
14786,C397,P02,2,232.85
14787,C111,P18,7,900.31
14788,C354,P07,2,460.04
14789,C139,P17,2,386.22
14790,C484,P14,2,411.94
14791,C435,P07,4,754.03
14792,C273,P03,1,178.33
14793,C099,P06,2,304.5
14794,C252,P20,3,1420.74
14795,C338,P02,7,1103.73
14796,C104,P17,1,181.76
14797,C214,P12,6,1191.04
14798,C249,P12,3,1419.62
14799,C152,P17,3,1206.86
14800,C250,P10,4,1663.52
14801,C275,P03,4,567.61
14802,C165,P20,7,3041.67
14803,C487,P18,3,789.83
14804,C341,P13,8,1641.03
14805,C008,P12,8,2642.4
14806,C284,P17,7,3002.11
14807,C005,P04,2,822.92
14808,C145,P10,5,2279.99
14809,C101,P11,6,2827.52
14810,C164,P06,4,781.0
14811,C374,P06,5,1347.72
14812,C147,P09,9,952.66
14813,C064,P15,7,3162.1
14814,C091,P02,2,323.66
14815,C117,P04,1,444.59
14816,C354,P05,2,463.51
14817,C267,P17,3,741.76
14818,C310,P08,2,231.31
14819,C173,P08,3,692.25
14820,C047,P12,9,4098.11
14821,C140,P08,4,440.88
14822,C246,P19,9,2362.78
14823,C149,P03,3,337.68
14824,C246,P18,1,248.37
14825,C395,P19,5,845.28
14826,C487,P19,2,401.77
14827,C476,P15,4,1804.16
14828,C005,P06,2,548.84
14829,C465,P16,2,419.04
14830,C184,P08,3,1007.21
14831,C020,P16,5,784.21
14832,C425,P18,4,815.03
14833,C046,P20,2,637.0
14834,C012,P16,2,390.02
14835,C070,P11,6,2229.91
14836,C017,P07,7,2076.18
14837,C371,P17,6,2452.77
14838,C147,P17,7,3355.08
14839,C154,P12,1,146.32
14840,C304,P13,6,1403.2
14841,C108,P10,3,683.46
14842,C236,P07,1,160.47
14843,C308,P14,8,3392.97
14844,C352,P01,4,1615.81
14845,C070,P17,8,2350.16
14846,C183,P04,4,1260.43
14847,C250,P05,4,495.27
14848,C228,P20,4,1288.81
14849,C102,P07,6,2499.22
14850,C075,P10,9,2965.78
14851,C417,P17,5,1030.61
14852,C446,P07,8,2936.15
14853,C216,P01,8,1956.76
14854,C407,P07,4,1271.8
14855,C399,P11,9,2655.24
14856,C411,P09,9,2272.23
14857,C203,P12,5,1937.76
14858,C192,P03,6,2721.3
14859,C249,P04,5,510.43
14860,C499,P04,3,1420.34
14861,C242,P13,8,2436.85
14862,C465,P19,9,3422.63
14863,C179,P10,4,1769.0
14864,C437,P05,9,2581.57
14865,C462,P07,9,3905.91
14866,C219,P16,7,1197.34
14867,C082,P01,8,1309.34
14868,C092,P12,3,1088.97
14869,C435,P02,5,2240.29
14870,C175,P07,3,1370.91
14871,C239,P11,7,2502.47
14872,C260,P13,6,1861.17
14873,C391,P02,3,697.67
14874,C365,P07,9,4428.0
14875,C163,P15,1,227.88
14876,C048,P11,3,1193.02
14877,C329,P02,7,2189.55
14878,C328,P07,3,1030.21
14879,C116,P04,3,772.18
14880,C429,P11,2,971.86
14881,C337,P02,9,2958.06
14882,C337,P16,4,1900.46
14883,C369,P07,6,618.22
14884,C225,P13,2,658.14
14885,C352,P05,9,3481.87
14886,C328,P17,7,2786.22
14887,C147,P12,5,2309.95
14888,C063,P19,7,712.32
14889,C294,P07,4,400.53
14890,C323,P06,7,2022.34
14891,C443,P08,2,223.43
14892,C325,P13,7,3428.69
14893,C013,P05,4,755.3
14894,C431,P02,4,1156.26
14895,C494,P09,1,124.46
14896,C189,P11,3,926.46
14897,C287,P06,5,1259.91
14898,C208,P07,5,589.32
14899,C114,P07,2,468.1
14900,C480,P19,4,1026.3
14901,C022,P06,1,495.97
14902,C349,P11,9,1648.39
14903,C214,P11,1,317.91
14904,C171,P07,6,2969.56
14905,C323,P02,7,2917.65
14906,C054,P19,3,1492.04
14907,C394,P04,1,487.32
14908,C298,P06,7,2070.71
14909,C320,P17,3,1135.65
14910,C126,P05,6,865.06
14911,C277,P07,6,1658.76
14912,C464,P09,4,1694.43
14913,C204,P01,6,1812.8
14914,C194,P01,4,1524.32
14915,C169,P19,8,3186.4
14916,C152,P06,9,1812.49
14917,C035,P18,2,900.56
14918,C184,P10,7,1987.5
14919,C286,P11,9,1656.67
14920,C057,P01,9,4015.5
14921,C222,P01,5,1335.64
14922,C303,P13,1,400.12
14923,C163,P05,6,1915.28
14924,C019,P20,8,2021.99
14925,C370,P01,1,423.95
14926,C264,P20,2,667.58
14927,C282,P03,1,256.22
14928,C113,P18,5,719.2
14929,C488,P09,2,916.36
14930,C327,P14,4,456.75
14931,C030,P17,1,445.27
14932,C135,P14,7,1707.89
14933,C067,P04,8,2845.88
14934,C065,P05,5,2344.4
14935,C292,P17,2,321.37
14936,C025,P02,8,2614.24
14937,C037,P05,1,405.77
14938,C001,P04,7,2821.23
14939,C399,P04,1,310.25
14940,C037,P06,6,2099.37
14941,C141,P20,6,2418.06
14942,C232,P13,5,2182.06
14943,C136,P05,2,809.45
14944,C389,P07,2,483.2
14945,C188,P20,9,4488.22
14946,C128,P01,5,1369.01
14947,C201,P14,5,548.93
14948,C127,P04,7,1715.33
14949,C257,P17,6,906.68
14950,C164,P14,2,297.15
14951,C035,P16,1,212.61
14952,C194,P14,5,606.75
14953,C191,P16,4,1501.62
14954,C104,P20,3,388.79
14955,C023,P08,2,362.63
14956,C265,P03,2,274.32
14957,C290,P19,4,501.07
14958,C430,P01,2,414.2
14959,C462,P02,4,1315.04
14960,C384,P15,3,1457.62
14961,C260,P10,9,4052.0
14962,C414,P18,7,3152.61
14963,C479,P14,3,511.28
14964,C358,P17,8,1647.7
14965,C075,P13,9,1175.02
14966,C355,P01,7,2879.71
14967,C072,P05,6,767.56
14968,C259,P13,4,1290.71
14969,C398,P14,5,995.75
14970,C188,P03,8,1579.03
14971,C461,P15,3,1488.87
14972,C173,P19,2,805.42
14973,C480,P17,3,1304.33
14974,C290,P03,7,2301.55
14975,C045,P16,8,3587.25
14976,C061,P14,1,358.2
14977,C083,P12,7,3349.29
14978,C123,P12,9,1912.82
14979,C358,P11,3,1014.38
14980,C016,P17,3,1128.16
14981,C066,P08,8,2057.4
14982,C424,P17,4,1807.53
14983,C145,P20,8,3935.37
14984,C375,P11,5,1487.54
14985,C162,P02,3,768.77
14986,C234,P10,4,1155.1
14987,C380,P10,4,1764.38
14988,C144,P11,8,2865.5
14989,C358,P06,6,707.45
14990,C188,P04,7,2218.08
14991,C322,P12,9,962.28
14992,C450,P11,6,2468.48
14993,C474,P13,3,693.97
14994,C013,P05,3,866.41
14995,C184,P06,3,1258.41
14996,C111,P01,2,237.16
14997,C415,P06,1,163.42
14998,C290,P18,1,259.18
14999,C295,P09,4,767.88
15000,C451,P15,3,705.48
